checklist_id,story_headline,story_lane,date,start_time,end_time,borough,route_or_location,editorial_priority,news_desk_status,confidence,assignment_score,permit_event_id,field_desk_link,coordinate_status
title:mexican independence day parade_sunset park@2026-09-13@brooklyn,Mexican Independence Day Parade_Sunset Park,parade_march,2026-09-13,14:30,18:00,Brooklyn,59 STREET between 5 AVENUE and 7 AVENUE  Brooklyn,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-13&borough=Brooklyn,list_only
title:central american parade@2026-09-13@queens,CENTRAL AMERICAN PARADE,parade_march,2026-09-13,11:00,15:00,Queens,3551 69 STREET Queens,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-13&borough=Queens,list_only
anchor:chinatown-mid-autumn-procession@2026-09-15,Chinatown Mid-Autumn public procession/festival,pop_up_street_activation,2026-09-15,,,Manhattan,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-15&borough=Manhattan,list_only
anchor:september-neighborhood-parades@2026-09-15,"Local school, church and neighborhood parades",parade_march,2026-09-15,,,Multi-borough,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-15,list_only
title:moon festival parade@2026-09-19@queens,Moon Festival Parade,pop_up_street_activation,2026-09-19,17:00,18:00,Queens,38 AVENUE between MAIN STREET and PRINCE STREET  Queens,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-19&borough=Queens,list_only
tvpp-9vvx:919358@2026-09-19,Queens Cancer Walk,fan_zone_major_civic,2026-09-19,12:00,18:00,Queens,"Phil ""Scooter"" Rizzuto Park / Smokey Oval: Phil ""Scooter"" Rizzuto Park",normal,unchecked,permit_confirmed,0,919358,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-19&borough=Queens,map_ready
tvpp-9vvx:890216@2026-09-20,MIKA 5K Run Walk,fan_zone_major_civic,2026-09-20,09:00,13:00,Brooklyn,"Marine Park: Oval Walking/Running Path (Outer)   ,Marine Park: Carro center",normal,unchecked,permit_confirmed,0,890216,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-20&borough=Brooklyn,map_ready
title:57th annual african american day parade@2026-09-20@manhattan,57th Annual African American Day Parade,heritage_cultural_parade,2026-09-20,12:30,18:00,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD between WEST 110 STREET and WEST 116TH STREET  Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-20&borough=Manhattan,list_only
anchor:mexican-day-parade@2026-09-20,Mexican Day Parade candidate,heritage_cultural_parade,2026-09-20,,,Manhattan,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-20&borough=Manhattan,list_only
title:ganesh utsav@2026-09-23@queens,Ganesh Utsav,parade_march,2026-09-23,16:00,18:00,Queens,HILLSIDE AVENUE between 251 STREET and 252 STREET  Queens,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-23&borough=Queens,list_only
title:jamaica q 5k walk\/run@2026-09-26@queens,Jamaica Q 5K Walk\/Run,fan_zone_major_civic,2026-09-26,06:30,12:00,Queens,GUY R BREWER BOULEVARD between ARCHER AVENUE and LIBERTY AVENUE  Queens,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-26&borough=Queens,list_only
tvpp-9vvx:924009@2026-09-26,Striders of the Caribbean Breast Cancer Walk,fan_zone_major_civic,2026-09-26,12:00,14:30,Queens,Brookville Park: BBQ Area Pink 1,normal,unchecked,permit_confirmed,0,924009,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-26&borough=Queens,map_ready
tvpp-9vvx:955482@2026-09-26,The Church of St. Andrew 5th Annual 5k,fan_zone_major_civic,2026-09-26,09:00,12:00,Staten Island,LaTourette Park & Golf Course: Model Airplane Field,normal,unchecked,permit_confirmed,0,955482,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-26&borough=Staten%20Island,map_ready
title:tunnel to towers 5k run walk@2026-09-27@brooklyn,Tunnel to Towers 5K Run Walk,fan_zone_major_civic,2026-09-27,08:00,15:00,Brooklyn,RICHARDS STREET between WOLCOTT STREET and BOWNE STREET  Brooklyn,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-27&borough=Brooklyn,list_only
title:annual into the light walk for epilepsy@2026-09-27@manhattan,Annual Into The Light Walk For Epilepsy,parade_march,2026-09-27,09:00,14:00,Manhattan,JOHN STREET between FRONT STREET and SOUTH STREET  Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-27&borough=Manhattan,list_only
tvpp-9vvx:913864@2026-09-27,Tunnel to Towers 5K Run  Walk NYC,fan_zone_major_civic,2026-09-27,12:30,13:30,Manhattan,Duane Park: Duane Park,normal,unchecked,permit_confirmed,0,913864,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-27&borough=Manhattan,map_ready
title:united american muslim day parade@2026-09-27@manhattan,United American Muslim Day Parade,parade_march,2026-09-27,13:00,17:00,Manhattan,MADISON AVENUE between EAST   38 STREET and EAST   37 STREET  Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-27&borough=Manhattan,list_only
title:usa international dragon lion dance cultural festival china day asian mid-autumn cultural parade@2026-09-27@queens,USA International Dragon Lion Dance Cultural Festival China Day Asian Mid-Autumn Cultural Parade,heritage_cultural_parade,2026-09-27,10:30,15:30,Queens,SANFORD AVENUE between KISSENA BOULEVARD and MAIN STREET  Queens,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-27&borough=Queens,list_only
title:pink ribbon walk@2026-10-01@brooklyn,Pink Ribbon Walk,parade_march,2026-10-01,17:00,19:00,Brooklyn,NOSTRAND AVENUE between ATLANTIC AVENUE and PACIFIC STREET  Brooklyn,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-01&borough=Brooklyn,list_only
anchor:nigerian-independence-parade@2026-10-01,Nigerian Independence Parade/Festival,heritage_cultural_parade,2026-10-01,,,Manhattan,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-01&borough=Manhattan,list_only
title:the korean parade@2026-10-03@manhattan,The Korean Parade,heritage_cultural_parade,2026-10-03,12:00,15:00,Manhattan,WEST   38 STREET between BROADWAY and 5 AVENUE  Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-03&borough=Manhattan,list_only
title:walk to end lupus now - new york city@2026-10-03@manhattan,Walk to End Lupus Now - New York City,parade_march,2026-10-03,10:00,12:30,Manhattan,89 SOUTH STREET Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-03&borough=Manhattan,list_only
tvpp-9vvx:911165@2026-10-04,EKC 5K Family Event,fan_zone_major_civic,2026-10-04,09:00,12:00,Brooklyn,American Veterans Memorial Pier: American Veterans Memorial Pier,normal,unchecked,permit_confirmed,0,911165,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-04&borough=Brooklyn,map_ready
tvpp-9vvx:915014@2026-10-04,EKC 5K Family Event,fan_zone_major_civic,2026-10-04,09:00,12:00,Brooklyn,Shore Parkway: Shore Parkway Bike Path Bay Ridge,normal,unchecked,permit_confirmed,0,915014,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-04&borough=Brooklyn,map_ready
title:89th pulaski day parade@2026-10-04@manhattan,89th Pulaski Day Parade,heritage_cultural_parade,2026-10-04,12:00,17:00,Manhattan,EAST   36 STREET between 5 AVENUE and MADISON AVENUE  Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-04&borough=Manhattan,list_only
anchor:st-francis-blessing-animals@2026-10-04,Feast of St. Francis and Blessing of the Animals,religious_procession_feast,2026-10-04,,,Manhattan,Cathedral of St. John the Divine,normal,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-04&borough=Manhattan,list_only
tvpp-9vvx:919633@2026-10-04,CATCH A CURE FAMILY 5K WALKRUN,fan_zone_major_civic,2026-10-04,08:00,12:00,Queens,Rockaway Beach and Boardwalk: Beach 116th Street Island,normal,unchecked,permit_confirmed,0,919633,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-04&borough=Queens,map_ready
anchor:panamanian-day-parade@2026-10-10,Panamanian Day Parade,heritage_cultural_parade,2026-10-10,,,Brooklyn,Crown Heights / Flatbush area,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-10&borough=Brooklyn,list_only
anchor:hispanic-day-parade@2026-10-11,Hispanic Day Parade candidate,heritage_cultural_parade,2026-10-11,,,Manhattan,Fifth Avenue,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-11&borough=Manhattan,list_only
anchor:korean-parade-festival@2026-10-15,Korean Parade and Festival,heritage_cultural_parade,2026-10-15,,,Manhattan,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-15&borough=Manhattan,list_only
tvpp-9vvx:893987@2026-10-17,Global Kids Annual 5K Run,fan_zone_major_civic,2026-10-17,09:30,12:00,Queens,Flushing Meadows Corona Park: Around the Unisphere,normal,unchecked,permit_confirmed,0,893987,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-17&borough=Queens,map_ready
tvpp-9vvx:916046@2026-10-17,NYC Nature 5k,fan_zone_major_civic,2026-10-17,08:00,12:00,Queens,Forest Park: Forest Park,normal,unchecked,permit_confirmed,0,916046,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-17&borough=Queens,map_ready
title:day of the dead parade@2026-10-25@brooklyn,Day of the Dead Parade,parade_march,2026-10-25,13:30,15:30,Brooklyn,5 AVENUE between 59 STREET and 43 STREET  Brooklyn,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-25&borough=Brooklyn,list_only
tvpp-9vvx:917548@2026-10-25,9th Annual MAY 5K,fan_zone_major_civic,2026-10-25,12:00,14:00,Queens,Beach 17 Playground (O'Donohue Park): Beach 17th Street Performance Space,normal,unchecked,permit_confirmed,0,917548,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-25&borough=Queens,map_ready
anchor:park-slope-halloween-parade@2026-10-31,Park Slope Halloween Parade,parade_march,2026-10-31,,,Brooklyn,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-31&borough=Brooklyn,list_only
title:2026 abbott dash to the finish line 5k@2026-10-31@manhattan,2026 Abbott Dash to the finish line 5k,fan_zone_major_civic,2026-10-31,08:00,11:00,Manhattan,EAST   47 STREET between 2 AVENUE and 1 AVENUE  Manhattan,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-31&borough=Manhattan,list_only
anchor:october-halloween-parades-citywide@2026-10-31,"Additional precinct, BID and neighborhood Halloween parades",parade_march,2026-10-31,,,Multi-borough,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-31,list_only
anchor:jackson-heights-halloween-parade@2026-10-31,Jackson Heights Halloween Parade,parade_march,2026-10-31,,,Queens,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-31&borough=Queens,list_only
anchor:election-day-gatherings@2026-11-03,Election Day public events and political gatherings,parade_march,2026-11-03,,,Multi-borough,,normal,unchecked,strongly_supported,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-03,list_only
title:8th annual veterans appreciation parade and resource fair@2026-11-07@brooklyn,8TH ANNUAL VETERANS APPRECIATION PARADE AND RESOURCE FAIR,parade_march,2026-11-07,11:00,16:00,Brooklyn,1676 PARK PLACE Brooklyn,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-07&borough=Brooklyn,list_only
title:lang qi mei ling culture event@2026-11-25@brooklyn,Lang Qi Mei Ling Culture Event,parade_march,2026-11-25,15:00,17:00,Brooklyn,58 STREET between 8 AVENUE and 9 AVENUE  Brooklyn,normal,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-25&borough=Brooklyn,list_only
tvpp-9vvx:915688@2026-11-26,Hot to Turkey Trot,fan_zone_major_civic,2026-11-26,10:00,11:00,Queens,Alley Pond Park: Parking Lot 01 - Springfield,normal,unchecked,permit_confirmed,0,915688,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-26&borough=Queens,map_ready
tvpp-9vvx:886920@2026-11-26,RUN ROCKAWAY BEACH TURKEY TROT 5K,fan_zone_major_civic,2026-11-26,09:00,10:00,Queens,Rockaway Beach Boardwalk: Beach 108th Street,normal,unchecked,permit_confirmed,0,886920,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-26&borough=Queens,map_ready
tvpp-9vvx:888333@2026-11-26,Sri Chinmoy Thanksgiving Day 5k  10K,fan_zone_major_civic,2026-11-26,08:00,11:00,Queens,Flushing Meadows Corona Park: Ederle Terrace,normal,unchecked,permit_confirmed,0,888333,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-26&borough=Queens,map_ready
anchor:late-november-holiday-parades@2026-11-28,Holiday tree-lighting processions and neighborhood parades,parade_march,2026-11-28,,,Multi-borough,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-28,list_only
anchor:early-december-holiday-parades@2026-12-05,Holiday parades and tree-lighting marches,parade_march,2026-12-05,,,Multi-borough,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-05,list_only
tvpp-9vvx:956999@2026-12-08,Hanukkah menorah processions/public celebrations,religious_procession_feast,2026-12-08,09:00,11:00,Multi-borough,Central Park: Ladies' Pavilion,normal,unchecked,permit_confirmed,0,956999,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-08,map_ready
anchor:december-santa-parades@2026-12-10,"Santa, toy-drive and community holiday parades",parade_march,2026-12-10,,,Multi-borough,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-10,list_only
tvpp-9vvx:886919@2026-12-19,ROCKAWAY RUN BEACH SANTA SUIT 5K RUN WALK,fan_zone_major_civic,2026-12-19,09:00,10:00,Queens,Rockaway Beach Boardwalk: Beach 108th Street,normal,unchecked,permit_confirmed,0,886919,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-19&borough=Queens,map_ready
anchor:christmas-religious-processions@2026-12-20,Christmas religious processions and pageants,religious_procession_feast,2026-12-20,,,Multi-borough,,normal,unchecked,historical_pattern_only,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-20,list_only
